  0.550000E+03  0.500000E+03 -0.390000E+03  0.117380E-03  0.476492E-04  0.500000E+00  0.310000E+00  0.144444E+01  0.133589E+04  0.677792E+05 -0.511661E+10  0.115383E+03  0.318319E-03  0.176609E+04  0.385000E-02  0.128158E+04  0.993303E+00  0.176701E+04  0.212138E+03  0.998202E+00  0.157452E-02  0.548490E-06  0.408970E+03  0.335597E-03  0.746871E-02  0.277329E-05  0.131895E+04  0.251889E-04  0.999065E+00  0.841420E-03  0.408908E+03  0.118663E+04  0.114747E+04  0.761774E+03  0.580347E+03  0.638857E+03  0.216680E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.911562E-04  0.384626E-04  0.500000E+00  0.310000E+00  0.146667E+01  0.130698E+04  0.122748E+05 -0.469045E+10  0.115070E+03  0.339413E-03  0.172437E+04  0.435865E-02  0.126046E+04  0.992789E+00  0.172537E+04  0.211803E+03  0.998109E+00  0.165660E-02  0.650094E-06  0.408139E+03  0.355655E-03  0.791517E-02  0.332454E-05  0.129083E+04  0.282381E-04  0.999019E+00  0.876196E-03  0.408073E+03  0.118606E+04  0.114707E+04  0.762693E+03  0.580050E+03  0.638810E+03  0.205812E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.764672E-04  0.331247E-04  0.500000E+00  0.310000E+00  0.148889E+01  0.128147E+04 -0.352547E+05 -0.433629E+10  0.114766E+03  0.361021E-03  0.168737E+04  0.488822E-02  0.124246E+04  0.992252E+00  0.168846E+04  0.211526E+03  0.998022E+00  0.173405E-02  0.759859E-06  0.407435E+03  0.374492E-03  0.834127E-02  0.392757E-05  0.126608E+04  0.313936E-04  0.998975E+00  0.908383E-03  0.407367E+03  0.118562E+04  0.114676E+04  0.763973E+03  0.579863E+03  0.638746E+03  0.196520E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.693498E-04  0.307424E-04  0.500000E+00  0.310000E+00  0.151111E+01  0.125846E+04 -0.765223E+05 -0.403437E+10  0.114469E+03  0.383331E-03  0.165390E+04  0.544019E-02  0.122661E+04  0.991692E+00  0.165508E+04  0.211289E+03  0.997938E+00  0.180829E-02  0.878434E-06  0.406819E+03  0.392476E-03  0.875408E-02  0.458699E-05  0.124380E+04  0.346617E-04  0.998933E+00  0.938690E-03  0.406748E+03  0.118527E+04  0.114651E+04  0.765412E+03  0.579735E+03  0.638677E+03  0.188416E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.132246E-03  0.599658E-04  0.522222E+00  0.310000E+00  0.144444E+01  0.134266E+04  0.229515E+06 -0.499792E+10  0.115587E+03  0.480124E-03  0.177207E+04  0.832643E-02  0.121888E+04  0.994671E+00  0.177356E+04  0.212432E+03  0.998224E+00  0.155566E-02  0.646130E-06  0.409607E+03  0.330005E-03  0.737114E-02  0.331539E-05  0.132602E+04  0.249402E-04  0.998954E+00  0.952520E-03  0.409546E+03  0.118712E+04  0.114779E+04  0.765332E+03  0.580863E+03  0.638779E+03  0.224660E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.101760E-03  0.490628E-04  0.522222E+00  0.310000E+00  0.146667E+01  0.131166E+04  0.159866E+06 -0.453803E+10  0.115228E+03  0.511736E-03  0.172747E+04  0.943519E-02  0.119685E+04  0.994289E+00  0.172910E+04  0.212043E+03  0.998126E+00  0.164256E-02  0.771067E-06  0.408658E+03  0.351362E-03  0.784268E-02  0.400606E-05  0.129583E+04  0.280326E-04  0.998901E+00  0.994838E-03  0.408594E+03  0.118642E+04  0.114729E+04  0.765482E+03  0.580386E+03  0.638782E+03  0.213006E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.881953E-04  0.437047E-04  0.522222E+00  0.310000E+00  0.148889E+01  0.128510E+04  0.101509E+06 -0.416855E+10  0.114877E+03  0.543378E-03  0.168895E+04  0.105713E-01  0.117894E+04  0.993898E+00  0.169072E+04  0.211732E+03  0.998035E+00  0.172242E-02  0.904479E-06  0.407881E+03  0.370866E-03  0.828128E-02  0.475319E-05  0.127004E+04  0.312063E-04  0.998851E+00  0.103293E-02  0.407814E+03  0.118591E+04  0.114693E+04  0.766326E+03  0.580102E+03  0.638742E+03  0.203277E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.721937E-04  0.363049E-04  0.522222E+00  0.310000E+00  0.151111E+01  0.126150E+04  0.515935E+05 -0.386021E+10  0.114531E+03  0.575648E-03  0.165458E+04  0.117443E-01  0.116359E+04  0.993495E+00  0.165649E+04  0.211471E+03  0.997951E+00  0.179793E-02  0.104778E-05  0.407216E+03  0.389207E-03  0.870052E-02  0.556592E-05  0.124717E+04  0.344801E-04  0.998804E+00  0.106827E-02  0.407147E+03  0.118551E+04  0.114664E+04  0.767485E+03  0.579916E+03  0.638685E+03  0.194912E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.122718E-03  0.666161E-04  0.544444E+00  0.310000E+00  0.146667E+01  0.131904E+04  0.316775E+06 -0.451668E+10  0.114906E+03  0.745249E-03  0.173353E+04  0.276062E-01  0.114065E+04  0.995262E+00  0.173669E+04  0.212364E+03  0.998151E+00  0.162075E-02  0.899743E-06  0.409348E+03  0.344891E-03  0.772871E-02  0.474572E-05  0.130351E+04  0.277277E-04  0.998779E+00  0.111765E-02  0.409285E+03  0.118692E+04  0.114762E+04  0.769318E+03  0.580995E+03  0.638676E+03  0.222990E+03
  0.550000E+03  0.500000E+03 -0.390000E+03  0.966426E-04  0.548994E-04  0.544444E+00  0.310000E+00  0.148889E+01  0.129027E+04  0.242285E+06 -0.410092E+10  0.114503E+03  0.791765E-03  0.169182E+04  0.307853E-01  0.112167E+04  0.994952E+00  0.169525E+04  0.211997E+03  0.998055E+00  0.170602E-02  0.106316E-05  0.408449E+03  0.365865E-03  0.819575E-02  0.567897E-05  0.127554E+04  0.309532E-04  0.998721E+00  0.116414E-02  0.408383E+03  0.118628E+04  0.114716E+04  0.769368E+03  0.580508E+03  0.638697E+03  0.212475E+03
