  0.575611E+00  0.174326E+01  0.942574E+02  0.100515E-01  0.634226E+03  0.547470E-01  0.367486E+03  0.962854E+00  0.637446E+03  0.103375E+03  0.979659E+00  0.140732E-01  0.114086E-03  0.196260E+03  0.109002E-01  0.527781E-01  0.510594E-03  0.518006E+03  0.320930E-03  0.990947E+00  0.791099E-02  0.195473E+03  0.648879E+03  0.656515E+03  0.528483E+03  0.111531E+03  0.213009E+03  0.107688E+03
  0.409944E+00  0.195460E+01  0.804087E+02  0.117070E-01  0.566227E+03  0.216389E+00  0.304935E+03  0.982033E+00  0.574203E+03  0.102929E+03  0.975137E+00  0.176015E-01  0.155482E-03  0.194164E+03  0.136269E-01  0.664182E-01  0.784074E-03  0.460462E+03  0.415363E-02  0.289587E+00  0.676573E+00  0.193192E+03  0.649113E+03  0.656589E+03  0.538685E+03  0.112236E+03  0.212390E+03  0.148597E+03
  0.490797E+00  0.195233E+01  0.753990E+02  0.182348E-01  0.564013E+03  0.314038E+00  0.295236E+03  0.977433E+00  0.576067E+03  0.102931E+03  0.975128E+00  0.175243E-01  0.228925E-03  0.194172E+03  0.136488E-01  0.661661E-01  0.117136E-02  0.452083E+03  0.381923E-02  0.250364E+00  0.717936E+00  0.193312E+03  0.649105E+03  0.656586E+03  0.538328E+03  0.112221E+03  0.212378E+03  0.172238E+03
  0.455238E+00  0.175815E+01  0.907131E+02  0.613919E-02  0.627830E+03  0.362497E-01  0.372544E+03  0.973103E+00  0.629857E+03  0.103325E+03  0.979251E+00  0.144269E-01  0.760882E-04  0.196041E+03  0.111401E-01  0.540902E-01  0.340018E-03  0.509355E+03  0.342226E-03  0.993770E+00  0.501467E-02  0.195161E+03  0.648911E+03  0.656525E+03  0.529827E+03  0.111597E+03  0.212989E+03  0.117816E+03
  0.488703E+00  0.199332E+01  0.711524E+02  0.213192E-01  0.550575E+03  0.439608E+00  0.282948E+03  0.978739E+00  0.567032E+03  0.102863E+03  0.974323E+00  0.181355E-01  0.270538E-03  0.193826E+03  0.141448E-01  0.685920E-01  0.142905E-02  0.437142E+03  0.315431E-02  0.187788E+00  0.785080E+00  0.192980E+03  0.649139E+03  0.656597E+03  0.539804E+03  0.112335E+03  0.212266E+03  0.195988E+03
  0.412142E+00  0.197388E+01  0.791379E+02  0.128420E-01  0.560433E+03  0.270781E+00  0.298691E+03  0.982355E+00  0.569962E+03  0.102898E+03  0.974768E+00  0.178855E-01  0.170751E-03  0.194005E+03  0.138523E-01  0.675437E-01  0.873676E-03  0.453359E+03  0.366433E-02  0.244108E+00  0.725574E+00  0.193036E+03  0.649129E+03  0.656594E+03  0.539375E+03  0.112289E+03  0.212336E+03  0.153539E+03
  0.482886E+00  0.176487E+01  0.908211E+02  0.734970E-02  0.625514E+03  0.447978E-01  0.366334E+03  0.971273E+00  0.628033E+03  0.103311E+03  0.979110E+00  0.145219E-01  0.893403E-04  0.195979E+03  0.112263E-01  0.544654E-01  0.401993E-03  0.508899E+03  0.346094E-03  0.993057E+00  0.571432E-02  0.195115E+03  0.648917E+03  0.656527E+03  0.530079E+03  0.111620E+03  0.212960E+03  0.117121E+03
  0.408206E+00  0.197049E+01  0.795745E+02  0.123627E-01  0.561611E+03  0.255092E+00  0.300287E+03  0.982492E+00  0.570644E+03  0.102904E+03  0.974835E+00  0.178374E-01  0.164774E-03  0.194034E+03  0.138105E-01  0.673505E-01  0.840234E-03  0.455060E+03  0.376430E-02  0.253634E+00  0.715338E+00  0.193059E+03  0.649126E+03  0.656593E+03  0.539265E+03  0.112280E+03  0.212346E+03  0.151721E+03
  0.528799E+00  0.150793E+01  0.107369E+03  0.184640E-02  0.753308E+03  0.557431E-02  0.517573E+03  0.950871E+00  0.753162E+03  0.104124E+03  0.985529E+00  0.980256E-02  0.201214E-04  0.199399E+03  0.743680E-02  0.365582E-01  0.795412E-04  0.592389E+03  0.148692E-03  0.995099E+00  0.435951E-02  0.198741E+03  0.648435E+03  0.656407E+03  0.510904E+03  0.110481E+03  0.213951E+03  0.869532E+02
  0.573495E+00  0.199973E+01  0.582325E+02  0.323437E-01  0.544901E+03  0.524370E+00  0.272741E+03  0.974389E+00  0.567341E+03  0.102845E+03  0.974089E+00  0.181860E-01  0.394079E-03  0.193735E+03  0.143174E-01  0.688688E-01  0.212582E-02  0.426272E+03  0.317971E-02  0.175420E+00  0.796424E+00  0.193056E+03  0.649137E+03  0.656595E+03  0.539685E+03  0.112343E+03  0.212227E+03  0.323064E+03
  0.452898E+00  0.161660E+01  0.971033E+02  0.271157E-02  0.688109E+03  0.101797E-01  0.447290E+03  0.966790E+00  0.688396E+03  0.103722E+03  0.982645E+00  0.119020E-01  0.323953E-04  0.197757E+03  0.911979E-02  0.444688E-01  0.134160E-03  0.548164E+03  0.227065E-03  0.995232E+00  0.395172E-02  0.196973E+03  0.648692E+03  0.656466E+03  0.520803E+03  0.111019E+03  0.213514E+03  0.105377E+03
  0.492542E+00  0.167551E+01  0.964069E+02  0.473368E-02  0.660975E+03  0.206640E-01  0.409043E+03  0.966269E+00  0.662088E+03  0.103548E+03  0.981216E+00  0.129481E-01  0.559183E-04  0.197019E+03  0.996576E-02  0.484496E-01  0.239329E-03  0.531821E+03  0.271238E-03  0.993844E+00  0.518637E-02  0.196208E+03  0.648789E+03  0.656491E+03  0.524770E+03  0.111271E+03  0.213277E+03  0.104772E+03
  0.563677E+00  0.179556E+01  0.889276E+02  0.125315E-01  0.614895E+03  0.867418E-01  0.345215E+03  0.966564E+00  0.619591E+03  0.103246E+03  0.978451E+00  0.149738E-01  0.145044E-03  0.195681E+03  0.116293E-01  0.562422E-01  0.670347E-03  0.503407E+03  0.729560E-02  0.643975E+00  0.301071E+00  0.194879E+03  0.648946E+03  0.656534E+03  0.531297E+03  0.111721E+03  0.212836E+03  0.121396E+03
  0.562656E+00  0.170604E+01  0.971853E+02  0.776159E-02  0.648848E+03  0.368454E-01  0.386619E+03  0.961803E+00  0.651057E+03  0.103472E+03  0.980530E+00  0.134351E-01  0.880611E-04  0.196686E+03  0.103767E-01  0.503283E-01  0.385179E-03  0.526597E+03  0.291576E-03  0.991824E+00  0.713466E-02  0.195900E+03  0.648828E+03  0.656501E+03  0.526374E+03  0.111388E+03  0.213145E+03  0.101555E+03
  0.483566E+00  0.176865E+01  0.905907E+02  0.751985E-02  0.624155E+03  0.466140E-01  0.364584E+03  0.971380E+00  0.626767E+03  0.103302E+03  0.979024E+00  0.145857E-01  0.914372E-04  0.195938E+03  0.112778E-01  0.547111E-01  0.412394E-03  0.508074E+03  0.349294E-03  0.992999E+00  0.576196E-02  0.195073E+03  0.648921E+03  0.656528E+03  0.530275E+03  0.111633E+03  0.212947E+03  0.117681E+03
  0.504340E+00  0.157686E+01  0.102178E+03  0.270743E-02  0.709910E+03  0.921776E-02  0.467759E+03  0.959137E+00  0.710113E+03  0.103862E+03  0.983696E+00  0.111271E-01  0.307625E-04  0.198339E+03  0.850235E-02  0.415479E-01  0.125343E-03  0.563753E+03  0.195955E-03  0.994727E+00  0.456562E-02  0.197608E+03  0.648606E+03  0.656445E+03  0.517421E+03  0.110831E+03  0.213663E+03  0.948292E+02
  0.489596E+00  0.176722E+01  0.907738E+02  0.769598E-02  0.624695E+03  0.474070E-01  0.364552E+03  0.970862E+00  0.627358E+03  0.103306E+03  0.979059E+00  0.145569E-01  0.931364E-04  0.195956E+03  0.112570E-01  0.546026E-01  0.419953E-03  0.508641E+03  0.347624E-03  0.992868E+00  0.589794E-02  0.195096E+03  0.648919E+03  0.656527E+03  0.530176E+03  0.111628E+03  0.212950E+03  0.117147E+03
  0.541786E+00  0.197768E+01  0.670380E+02  0.258253E-01  0.553667E+03  0.441062E+00  0.282078E+03  0.975379E+00  0.571385E+03  0.102885E+03  0.974575E+00  0.178756E-01  0.317021E-03  0.193940E+03  0.140042E-01  0.676003E-01  0.167001E-02  0.437439E+03  0.338076E-02  0.200968E+00  0.769969E+00  0.193178E+03  0.649122E+03  0.656590E+03  0.539049E+03  0.112287E+03  0.212295E+03  0.226858E+03
  0.573999E+00  0.177729E+01  0.908460E+02  0.119331E-01  0.621497E+03  0.753929E-01  0.352215E+03  0.964841E+00  0.625720E+03  0.103291E+03  0.978871E+00  0.146568E-01  0.136650E-03  0.195881E+03  0.113757E-01  0.550232E-01  0.624657E-03  0.509109E+03  0.756056E-02  0.687405E+00  0.256150E+00  0.195089E+03  0.648923E+03  0.656527E+03  0.530320E+03  0.111656E+03  0.212893E+03  0.116087E+03
  0.562776E+00  0.181242E+01  0.871509E+02  0.135717E-01  0.608991E+03  0.102181E+00  0.338313E+03  0.967449E+00  0.614339E+03  0.103208E+03  0.978072E+00  0.152556E-01  0.157775E-03  0.195504E+03  0.118591E-01  0.573323E-01  0.737282E-03  0.497664E+03  0.693968E-02  0.593645E+00  0.353594E+00  0.194702E+03  0.648965E+03  0.656540E+03  0.532125E+03  0.111779E+03  0.212781E+03  0.126611E+03
  0.436037E+00  0.157988E+01  0.973989E+02  0.195538E-02  0.707386E+03  0.682301E-02  0.472917E+03  0.966439E+00  0.707359E+03  0.103842E+03  0.983570E+00  0.112268E-01  0.233367E-04  0.198256E+03  0.857663E-02  0.419132E-01  0.948775E-04  0.560216E+03  0.200354E-03  0.995859E+00  0.341805E-02  0.197502E+03  0.648620E+03  0.656449E+03  0.517962E+03  0.110850E+03  0.213666E+03  0.106280E+03
  0.447108E+00  0.154550E+01  0.993367E+02  0.164202E-02  0.727688E+03  0.537984E-02  0.496011E+03  0.963202E+00  0.727513E+03  0.103966E+03  0.984473E+00  0.105694E-01  0.191662E-04  0.198766E+03  0.804963E-02  0.394350E-01  0.767677E-04  0.573638E+03  0.175686E-03  0.996002E+00  0.336206E-02  0.198050E+03  0.648541E+03  0.656431E+03  0.514917E+03  0.110681E+03  0.213808E+03  0.102975E+03
  0.473166E+00  0.150150E+01  0.102925E+03  0.135897E-02  0.757060E+03  0.414771E-02  0.528065E+03  0.957081E+00  0.756759E+03  0.104140E+03  0.985661E+00  0.971164E-02  0.152821E-04  0.199468E+03  0.736143E-02  0.362096E-01  0.601293E-04  0.593244E+03  0.145894E-03  0.996033E+00  0.343623E-02  0.198805E+03  0.648424E+03  0.656406E+03  0.510499E+03  0.110451E+03  0.213994E+03  0.966180E+02
  0.533400E+00  0.151344E+01  0.107503E+03  0.196386E-02  0.749592E+03  0.596291E-02  0.512653E+03  0.950805E+00  0.749486E+03  0.104102E+03  0.985386E+00  0.990520E-02  0.213923E-04  0.199314E+03  0.751974E-02  0.369451E-01  0.847797E-04  0.590141E+03  0.152093E-03  0.994957E+00  0.448946E-02  0.198652E+03  0.648449E+03  0.656410E+03  0.511441E+03  0.110509E+03  0.213926E+03  0.864590E+02
  0.440866E+00  0.196895E+01  0.776127E+02  0.149202E-01  0.560691E+03  0.299203E+00  0.296229E+03  0.980673E+00  0.571487E+03  0.102905E+03  0.974840E+00  0.177993E-01  0.194217E-03  0.194041E+03  0.138145E-01  0.672207E-01  0.996449E-03  0.451594E+03  0.364164E-02  0.239109E+00  0.730637E+00  0.193111E+03  0.649123E+03  0.656592E+03  0.539109E+03  0.112273E+03  0.212343E+03  0.160664E+03
  0.454963E+00  0.159045E+01  0.982511E+02  0.231934E-02  0.701790E+03  0.822487E-02  0.463720E+03  0.965120E+00  0.701897E+03  0.103808E+03  0.983311E+00  0.114139E-01  0.274108E-04  0.198117E+03  0.872841E-02  0.426231E-01  0.112115E-03  0.557092E+03  0.207467E-03  0.995451E+00  0.380183E-02  0.197358E+03  0.648640E+03  0.656454E+03  0.518753E+03  0.110899E+03  0.213619E+03  0.103576E+03
  0.521053E+00  0.194350E+01  0.739262E+02  0.203845E-01  0.565922E+03  0.320431E+00  0.294786E+03  0.975417E+00  0.578667E+03  0.102945E+03  0.975285E+00  0.173720E-01  0.250730E-03  0.194244E+03  0.135590E-01  0.655857E-01  0.128090E-02  0.452347E+03  0.392593E-02  0.257149E+00  0.710281E+00  0.193427E+03  0.649095E+03  0.656582E+03  0.537880E+03  0.112193E+03  0.212396E+03  0.180584E+03
  0.527277E+00  0.157517E+01  0.103902E+03  0.297206E-02  0.711187E+03  0.100106E-01  0.466832E+03  0.956558E+00  0.711464E+03  0.103872E+03  0.983758E+00  0.110793E-01  0.332478E-04  0.198377E+03  0.846594E-02  0.413714E-01  0.135499E-03  0.565273E+03  0.193949E-03  0.994322E+00  0.497788E-02  0.197656E+03  0.648600E+03  0.656443E+03  0.517170E+03  0.110821E+03  0.213664E+03  0.911826E+02
  0.468096E+00  0.169291E+01  0.944562E+02  0.462101E-02  0.653306E+03  0.213806E-01  0.402505E+03  0.969260E+00  0.654456E+03  0.103496E+03  0.980781E+00  0.132774E-01  0.558382E-04  0.196794E+03  0.102247E-01  0.496973E-01  0.240792E-03  0.526093E+03  0.286613E-03  0.994168E+00  0.480859E-02  0.195959E+03  0.648818E+03  0.656499E+03  0.525987E+03  0.111344E+03  0.213218E+03  0.109352E+03
  0.563584E+00  0.179359E+01  0.891305E+02  0.124039E-01  0.615590E+03  0.850502E-01  0.346049E+03  0.966474E+00  0.620212E+03  0.103251E+03  0.978495E+00  0.149410E-01  0.143511E-03  0.195702E+03  0.116025E-01  0.561153E-01  0.662410E-03  0.504074E+03  0.733448E-02  0.649751E+00  0.295062E+00  0.194900E+03  0.648943E+03  0.656533E+03  0.531199E+03  0.111714E+03  0.212842E+03  0.120825E+03
  0.589249E+00  0.179505E+01  0.889248E+02  0.139021E-01  0.615193E+03  0.945707E-01  0.343460E+03  0.964590E+00  0.620331E+03  0.103250E+03  0.978474E+00  0.149416E-01  0.158360E-03  0.195696E+03  0.116172E-01  0.561306E-01  0.733118E-03  0.502446E+03  0.715770E-02  0.627181E+00  0.318819E+00  0.194920E+03  0.648942E+03  0.656533E+03  0.531145E+03  0.111717E+03  0.212830E+03  0.121230E+03
  0.424764E+00  0.177807E+01  0.892103E+02  0.572639E-02  0.620637E+03  0.366077E-01  0.367598E+03  0.976105E+00  0.622640E+03  0.103275E+03  0.978791E+00  0.147864E-01  0.730007E-04  0.195816E+03  0.114153E-01  0.554612E-01  0.328912E-03  0.503745E+03  0.361622E-03  0.994245E+00  0.447338E-02  0.194905E+03  0.648938E+03  0.656533E+03  0.530983E+03  0.111672E+03  0.212928E+03  0.121935E+03
  0.472107E+00  0.199165E+01  0.730405E+02  0.194252E-01  0.551951E+03  0.414429E+00  0.285411E+03  0.979576E+00  0.567096E+03  0.102867E+03  0.974374E+00  0.181189E-01  0.248868E-03  0.193845E+03  0.141088E-01  0.685129E-01  0.130822E-02  0.439644E+03  0.318324E-02  0.192883E+00  0.779908E+00  0.192971E+03  0.649139E+03  0.656597E+03  0.539805E+03  0.112332E+03  0.212275E+03  0.184273E+03
  0.502960E+00  0.157091E+01  0.102363E+03  0.258397E-02  0.713275E+03  0.870143E-02  0.472001E+03  0.958867E+00  0.713429E+03  0.103883E+03  0.983849E+00  0.110161E-01  0.293230E-04  0.198424E+03  0.841285E-02  0.411286E-01  0.119135E-03  0.565881E+03  0.191777E-03  0.994819E+00  0.448832E-02  0.197698E+03  0.648593E+03  0.656442E+03  0.516924E+03  0.110802E+03  0.213688E+03  0.946647E+02
  0.433746E+00  0.156302E+01  0.978050E+02  0.172468E-02  0.717008E+03  0.584002E-02  0.484837E+03  0.965709E+00  0.716881E+03  0.103901E+03  0.984005E+00  0.109095E-01  0.204762E-04  0.198499E+03  0.832184E-02  0.407153E-01  0.826000E-04  0.566391E+03  0.188303E-03  0.996046E+00  0.327321E-02  0.197761E+03  0.648583E+03  0.656441E+03  0.516535E+03  0.110769E+03  0.213737E+03  0.106040E+03
  0.516260E+00  0.165962E+01  0.984511E+02  0.482954E-02  0.668302E+03  0.200029E-01  0.415403E+03  0.963241E+00  0.669380E+03  0.103598E+03  0.981621E+00  0.126440E-01  0.558614E-04  0.197231E+03  0.972578E-02  0.472985E-01  0.237436E-03  0.537315E+03  0.257441E-03  0.993521E+00  0.555726E-02  0.196441E+03  0.648761E+03  0.656483E+03  0.523607E+03  0.111202E+03  0.213331E+03  0.100230E+03
  0.520883E+00  0.156336E+01  0.104044E+03  0.266430E-02  0.717904E+03  0.879555E-02  0.475670E+03  0.956368E+00  0.718069E+03  0.103913E+03  0.984060E+00  0.108616E-01  0.298013E-04  0.198545E+03  0.828982E-02  0.405481E-01  0.120745E-03  0.569399E+03  0.185878E-03  0.994582E+00  0.474592E-02  0.197832E+03  0.648574E+03  0.656437E+03  0.516188E+03  0.110764E+03  0.213714E+03  0.913547E+02
  0.553955E+00  0.181082E+01  0.874012E+02  0.129599E-01  0.609534E+03  0.972219E-01  0.339714E+03  0.968019E+00  0.614636E+03  0.103211E+03  0.978105E+00  0.152368E-01  0.151458E-03  0.195518E+03  0.118384E-01  0.572547E-01  0.706438E-03  0.498676E+03  0.703458E-02  0.605613E+00  0.340995E+00  0.194707E+03  0.648964E+03  0.656540E+03  0.532090E+03  0.111775E+03  0.212789E+03  0.125897E+03
  0.434361E+00  0.169466E+01  0.930510E+02  0.388852E-02  0.652291E+03  0.181054E-01  0.405592E+03  0.972188E+00  0.653200E+03  0.103487E+03  0.980720E+00  0.133314E-01  0.482432E-04  0.196757E+03  0.102604E-01  0.498940E-01  0.207631E-03  0.524397E+03  0.289809E-03  0.994829E+00  0.413760E-02  0.195904E+03  0.648824E+03  0.656501E+03  0.526226E+03  0.111354E+03  0.213219E+03  0.113325E+03
  0.423710E+00  0.171325E+01  0.919176E+02  0.405492E-02  0.644670E+03  0.200675E-01  0.397583E+03  0.973820E+00  0.645711E+03  0.103436E+03  0.980274E+00  0.136677E-01  0.509802E-04  0.196533E+03  0.105261E-01  0.511740E-01  0.221398E-03  0.519145E+03  0.305857E-03  0.994863E+00  0.404769E-02  0.195661E+03  0.648852E+03  0.656509E+03  0.527399E+03  0.111429E+03  0.213154E+03  0.115965E+03
  0.472403E+00  0.197374E+01  0.747737E+02  0.181010E-01  0.557794E+03  0.356887E+00  0.290753E+03  0.979075E+00  0.570954E+03  0.102896E+03  0.974721E+00  0.178548E-01  0.230969E-03  0.193994E+03  0.138953E-01  0.674626E-01  0.119725E-02  0.446167E+03  0.346618E-02  0.219117E+00  0.751720E+00  0.193113E+03  0.649124E+03  0.656592E+03  0.539174E+03  0.112283E+03  0.212323E+03  0.174976E+03
  0.572816E+00  0.156559E+01  0.107856E+03  0.337450E-02  0.717395E+03  0.109764E-01  0.469920E+03  0.950748E+00  0.717768E+03  0.103914E+03  0.984046E+00  0.108653E-01  0.365989E-04  0.198546E+03  0.829737E-02  0.405714E-01  0.148730E-03  0.570726E+03  0.185617E-03  0.993560E+00  0.576835E-02  0.197848E+03  0.648573E+03  0.656436E+03  0.516117E+03  0.110770E+03  0.213690E+03  0.837908E+02
  0.427191E+00  0.154609E+01  0.978784E+02  0.148047E-02  0.727102E+03  0.488310E-02  0.497828E+03  0.965406E+00  0.726875E+03  0.103961E+03  0.984444E+00  0.105915E-01  0.175331E-04  0.198746E+03  0.806626E-02  0.395156E-01  0.701736E-04  0.572757E+03  0.176606E-03  0.996292E+00  0.306839E-02  0.198025E+03  0.648545E+03  0.656432E+03  0.515049E+03  0.110686E+03  0.213810E+03  0.106720E+03
  0.463866E+00  0.153553E+01  0.100940E+03  0.166860E-02  0.734116E+03  0.535491E-02  0.501703E+03  0.960681E+00  0.733940E+03  0.104006E+03  0.984746E+00  0.103701E-01  0.191707E-04  0.198927E+03  0.789049E-02  0.386866E-01  0.765099E-04  0.578227E+03  0.168452E-03  0.995840E+00  0.354955E-02  0.198225E+03  0.648515E+03  0.656425E+03  0.513921E+03  0.110630E+03  0.213847E+03  0.995351E+02
