  0.499793E+00  0.000000E+00  0.641842E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.116215E+06  0.243563E+06  0.611543E+02  0.954208E+00  0.123057E+03  0.447853E-01  0.818714E+01  0.998884E+00  0.256252E+04  0.384859E+01  0.634226E-02  0.501772E-01  0.938650E+00  0.119896E+03  0.970849E+00  0.195416E-01  0.838608E-02  0.236730E+03  0.856930E-02  0.137266E+00  0.103727E-01  0.233350E+03  0.843738E+03  0.102407E+04  0.919114E+03  0.200785E+03  0.190289E+03  0.203973E+03
  0.499793E+00  0.000000E+00  0.642042E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.115604E+06  0.241837E+06  0.612176E+02  0.954868E+00  0.123025E+03  0.441243E-01  0.818716E+01  0.998884E+00  0.256251E+04  0.384679E+01  0.634232E-02  0.501773E-01  0.938650E+00  0.119897E+03  0.970851E+00  0.195400E-01  0.838604E-02  0.236732E+03  0.856742E-02  0.137261E+00  0.103733E-01  0.233352E+03  0.843738E+03  0.102407E+04  0.919107E+03  0.200782E+03  0.190289E+03  0.216269E+03
  0.499793E+00  0.000000E+00  0.642242E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.114994E+06  0.240111E+06  0.612803E+02  0.955526E+00  0.122992E+03  0.434666E-01  0.818719E+01  0.998884E+00  0.256251E+04  0.384499E+01  0.634238E-02  0.501774E-01  0.938650E+00  0.119897E+03  0.970854E+00  0.195385E-01  0.838600E-02  0.236733E+03  0.856555E-02  0.137255E+00  0.103740E-01  0.233354E+03  0.843738E+03  0.102407E+04  0.919099E+03  0.200779E+03  0.190288E+03  0.230143E+03
  0.499793E+00  0.000000E+00  0.642442E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.114384E+06  0.238387E+06  0.613424E+02  0.956181E+00  0.122960E+03  0.428121E-01  0.818721E+01  0.998884E+00  0.256251E+04  0.384320E+01  0.634244E-02  0.501775E-01  0.938649E+00  0.119898E+03  0.970856E+00  0.195369E-01  0.838596E-02  0.236735E+03  0.856367E-02  0.137250E+00  0.103746E-01  0.233356E+03  0.843738E+03  0.102407E+04  0.919092E+03  0.200775E+03  0.190288E+03  0.245919E+03
  0.499793E+00  0.000000E+00  0.642643E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.113774E+06  0.236663E+06  0.614040E+02  0.956832E+00  0.122928E+03  0.421609E-01  0.818723E+01  0.998884E+00  0.256251E+04  0.384140E+01  0.634250E-02  0.501777E-01  0.938649E+00  0.119898E+03  0.970858E+00  0.195353E-01  0.838592E-02  0.236737E+03  0.856179E-02  0.137244E+00  0.103752E-01  0.233357E+03  0.843738E+03  0.102407E+04  0.919085E+03  0.200772E+03  0.190288E+03  0.264018E+03
  0.499793E+00  0.000000E+00  0.642843E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.113165E+06  0.234941E+06  0.614649E+02  0.957479E+00  0.122896E+03  0.415132E-01  0.818725E+01  0.998884E+00  0.256251E+04  0.383961E+01  0.634256E-02  0.501778E-01  0.938649E+00  0.119899E+03  0.970860E+00  0.195338E-01  0.838588E-02  0.236739E+03  0.855992E-02  0.137238E+00  0.103758E-01  0.233359E+03  0.843738E+03  0.102407E+04  0.919078E+03  0.200769E+03  0.190288E+03  0.284993E+03
  0.499793E+00  0.000000E+00  0.643043E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.112556E+06  0.233219E+06  0.615253E+02  0.958124E+00  0.122864E+03  0.408688E-01  0.818727E+01  0.998884E+00  0.256251E+04  0.383782E+01  0.634262E-02  0.501779E-01  0.938649E+00  0.119899E+03  0.970862E+00  0.195322E-01  0.838584E-02  0.236740E+03  0.855805E-02  0.137233E+00  0.103765E-01  0.233361E+03  0.843738E+03  0.102407E+04  0.919071E+03  0.200766E+03  0.190287E+03  0.309590E+03
  0.499793E+00  0.000000E+00  0.643243E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.111947E+06  0.231499E+06  0.615852E+02  0.958764E+00  0.122833E+03  0.402279E-01  0.818729E+01  0.998884E+00  0.256251E+04  0.383603E+01  0.634268E-02  0.501780E-01  0.938648E+00  0.119900E+03  0.970864E+00  0.195307E-01  0.838580E-02  0.236742E+03  0.855618E-02  0.137227E+00  0.103771E-01  0.233363E+03  0.843738E+03  0.102407E+04  0.919064E+03  0.200763E+03  0.190287E+03  0.338833E+03
  0.499793E+00  0.000000E+00  0.643443E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.111339E+06  0.229779E+06  0.616444E+02  0.959402E+00  0.122802E+03  0.395905E-01  0.818731E+01  0.998884E+00  0.256251E+04  0.383424E+01  0.634274E-02  0.501781E-01  0.938648E+00  0.119900E+03  0.970866E+00  0.195291E-01  0.838575E-02  0.236744E+03  0.855431E-02  0.137222E+00  0.103777E-01  0.233365E+03  0.843738E+03  0.102407E+04  0.919057E+03  0.200760E+03  0.190287E+03  0.374179E+03
  0.499793E+00  0.000000E+00  0.643644E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.110731E+06  0.228061E+06  0.617031E+02  0.960036E+00  0.122771E+03  0.389567E-01  0.818733E+01  0.998884E+00  0.256251E+04  0.383245E+01  0.634280E-02  0.501783E-01  0.938648E+00  0.119901E+03  0.970868E+00  0.195276E-01  0.838571E-02  0.236745E+03  0.855244E-02  0.137216E+00  0.103783E-01  0.233366E+03  0.843738E+03  0.102407E+04  0.919050E+03  0.200757E+03  0.190286E+03  0.417760E+03
