  0.420000E+00  0.150000E+01  0.986729E+02  0.101721E-02  0.757511E+03  0.315406E-02  0.535037E+03  0.963293E+00  0.757096E+03  0.104139E+03  0.985667E+00  0.970994E-02  0.118468E-04  0.199462E+03  0.735834E-02  0.361976E-01  0.464829E-04  0.592209E+03  0.146021E-03  0.996778E+00  0.269044E-02  0.198792E+03  0.648426E+03  0.656407E+03  0.510560E+03  0.110447E+03  0.214012E+03  0.107223E+03
  0.417723E+00  0.150564E+01  0.983396E+02  0.104799E-02  0.753515E+03  0.327440E-02  0.530586E+03  0.963934E+00  0.753114E+03  0.104116E+03  0.985514E+00  0.981998E-02  0.122601E-04  0.199370E+03  0.744660E-02  0.366110E-01  0.482110E-04  0.589582E+03  0.149698E-03  0.996762E+00  0.269389E-02  0.198692E+03  0.648442E+03  0.656410E+03  0.511153E+03  0.110477E+03  0.213988E+03  0.107775E+03
  0.418453E+00  0.148307E+01  0.990138E+02  0.885153E-03  0.769910E+03  0.269382E-02  0.549879E+03  0.962315E+00  0.769446E+03  0.104209E+03  0.986127E+00  0.938086E-02  0.102251E-04  0.199742E+03  0.709395E-02  0.349611E-01  0.398438E-04  0.600159E+03  0.135361E-03  0.996935E+00  0.257103E-02  0.199091E+03  0.648376E+03  0.656397E+03  0.508737E+03  0.110354E+03  0.214089E+03  0.107383E+03
  0.423328E+00  0.150039E+01  0.989238E+02  0.103923E-02  0.757277E+03  0.322035E-02  0.534334E+03  0.962929E+00  0.756870E+03  0.104138E+03  0.985659E+00  0.971559E-02  0.120771E-04  0.199458E+03  0.736295E-02  0.362192E-01  0.474008E-04  0.592138E+03  0.146204E-03  0.996732E+00  0.273617E-02  0.198787E+03  0.648426E+03  0.656407E+03  0.510586E+03  0.110448E+03  0.214010E+03  0.106531E+03
  0.408536E+00  0.148893E+01  0.980650E+02  0.876061E-03  0.765433E+03  0.269219E-02  0.545865E+03  0.963911E+00  0.764967E+03  0.104183E+03  0.985961E+00  0.949970E-02  0.102236E-04  0.199639E+03  0.718917E-02  0.354066E-01  0.399150E-04  0.597049E+03  0.139195E-03  0.997011E+00  0.248161E-02  0.198979E+03  0.648395E+03  0.656401E+03  0.509417E+03  0.110387E+03  0.214064E+03  0.109588E+03
  0.419924E+00  0.151312E+01  0.983014E+02  0.112179E-02  0.748373E+03  0.353599E-02  0.524196E+03  0.964166E+00  0.748001E+03  0.104086E+03  0.985314E+00  0.996339E-02  0.131523E-04  0.199252E+03  0.756182E-02  0.371505E-01  0.518853E-04  0.586320E+03  0.154533E-03  0.996671E+00  0.276711E-02  0.198566E+03  0.648462E+03  0.656414E+03  0.511908E+03  0.110517E+03  0.213954E+03  0.107429E+03
  0.419205E+00  0.150349E+01  0.985139E+02  0.103981E-02  0.755037E+03  0.323867E-02  0.532202E+03  0.963620E+00  0.754631E+03  0.104124E+03  0.985573E+00  0.977772E-02  0.121382E-04  0.199406E+03  0.741272E-02  0.364523E-01  0.476929E-04  0.590597E+03  0.148281E-03  0.996760E+00  0.270067E-02  0.198731E+03  0.648436E+03  0.656409E+03  0.510926E+03  0.110465E+03  0.213997E+03  0.107436E+03
  0.426316E+00  0.151564E+01  0.987184E+02  0.118412E-02  0.746729E+03  0.373732E-02  0.521423E+03  0.963597E+00  0.746379E+03  0.104077E+03  0.985251E+00  0.100088E-01  0.138375E-04  0.199215E+03  0.759852E-02  0.373221E-01  0.546621E-04  0.585412E+03  0.156057E-03  0.996564E+00  0.286872E-02  0.198527E+03  0.648468E+03  0.656416E+03  0.512137E+03  0.110529E+03  0.213942E+03  0.106171E+03
  0.424253E+00  0.150490E+01  0.988683E+02  0.108075E-02  0.754101E+03  0.336652E-02  0.530451E+03  0.963124E+00  0.753711E+03  0.104119E+03  0.985538E+00  0.980253E-02  0.125806E-04  0.199386E+03  0.743280E-02  0.365461E-01  0.494707E-04  0.590114E+03  0.149091E-03  0.996682E+00  0.277559E-02  0.198710E+03  0.648439E+03  0.656410E+03  0.511052E+03  0.110473E+03  0.213990E+03  0.106405E+03
  0.431877E+00  0.149014E+01  0.999032E+02  0.100667E-02  0.764785E+03  0.307357E-02  0.542154E+03  0.961195E+00  0.764364E+03  0.104181E+03  0.985942E+00  0.951241E-02  0.115673E-04  0.199631E+03  0.719997E-02  0.354565E-01  0.452269E-04  0.597176E+03  0.139538E-03  0.996706E+00  0.278518E-02  0.198974E+03  0.648396E+03  0.656401E+03  0.509460E+03  0.110392E+03  0.214054E+03  0.104594E+03
