  0.497800E+00  0.000000E+00  0.688617E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.175457E+05 -0.178182E+06  0.618138E+02  0.966027E+00  0.122519E+03  0.329603E-01  0.111907E+02  0.998892E+00  0.256236E+04  0.343023E+01  0.630207E-02  0.498269E-01  0.939052E+00  0.119994E+03  0.971339E+00  0.192316E-01  0.831197E-02  0.237090E+03  0.818139E-02  0.136170E+00  0.104266E-01  0.233745E+03  0.843728E+03  0.102406E+04  0.918030E+03  0.200046E+03  0.190225E+03  0.173511E+02
  0.494790E+00  0.000000E+00  0.691489E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.253867E+05 -0.266156E+06  0.613867E+02  0.958659E+00  0.122844E+03  0.403404E-01  0.145828E+02  0.998906E+00  0.256241E+04  0.336936E+01  0.622683E-02  0.492641E-01  0.939745E+00  0.119988E+03  0.971405E+00  0.192556E-01  0.821841E-02  0.237082E+03  0.818489E-02  0.136295E+00  0.103157E-01  0.233768E+03  0.843728E+03  0.102406E+04  0.918021E+03  0.200001E+03  0.190221E+03  0.169667E+02
  0.492248E+00  0.000000E+00  0.689149E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.191884E+05 -0.305217E+06  0.623209E+02  0.965135E+00  0.122493E+03  0.338745E-01  0.169145E+02  0.998917E+00  0.256248E+04  0.335463E+01  0.616290E-02  0.487887E-01  0.940333E+00  0.119973E+03  0.971416E+00  0.193077E-01  0.814112E-02  0.237039E+03  0.822577E-02  0.136515E+00  0.102104E-01  0.233750E+03  0.843728E+03  0.102406E+04  0.918029E+03  0.200038E+03  0.190223E+03  0.179317E+02
  0.489990E+00  0.000000E+00  0.690471E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.228739E+05 -0.365455E+06  0.622341E+02  0.961862E+00  0.122624E+03  0.371563E-01  0.187364E+02  0.998926E+00  0.256252E+04  0.331579E+01  0.610691E-02  0.483693E-01  0.940849E+00  0.119967E+03  0.971457E+00  0.193312E-01  0.807170E-02  0.237027E+03  0.823489E-02  0.136628E+00  0.101257E-01  0.233760E+03  0.843728E+03  0.102406E+04  0.918025E+03  0.200017E+03  0.190221E+03  0.178581E+02
  0.498805E+00  0.000000E+00  0.686090E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.107103E+05 -0.136908E+06  0.623274E+02  0.972273E+00  0.122230E+03  0.267111E-01  0.979413E+01  0.998888E+00  0.256235E+04  0.346306E+01  0.632705E-02  0.500147E-01  0.938822E+00  0.119993E+03  0.971303E+00  0.192342E-01  0.834382E-02  0.237081E+03  0.819286E-02  0.136167E+00  0.104597E-01  0.233725E+03  0.843728E+03  0.102406E+04  0.918045E+03  0.200086E+03  0.190228E+03  0.181698E+02
  0.498944E+00  0.000000E+00  0.686972E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.130864E+05 -0.140541E+06  0.620980E+02  0.970100E+00  0.122336E+03  0.288833E-01  0.958429E+01  0.998887E+00  0.256234E+04  0.345794E+01  0.633071E-02  0.500413E-01  0.938788E+00  0.119995E+03  0.971309E+00  0.192262E-01  0.834784E-02  0.237089E+03  0.818452E-02  0.136136E+00  0.104675E-01  0.233732E+03  0.843728E+03  0.102406E+04  0.918039E+03  0.200072E+03  0.190227E+03  0.177926E+02
  0.494862E+00  0.000000E+00  0.690402E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.224625E+05 -0.256481E+06  0.616819E+02  0.961593E+00  0.122699E+03  0.374061E-01  0.145117E+02  0.998905E+00  0.256242E+04  0.337859E+01  0.622845E-02  0.492770E-01  0.939730E+00  0.119986E+03  0.971394E+00  0.192618E-01  0.822093E-02  0.237074E+03  0.819291E-02  0.136316E+00  0.103157E-01  0.233760E+03  0.843728E+03  0.102406E+04  0.918024E+03  0.200018E+03  0.190222E+03  0.172465E+02
  0.498024E+00  0.000000E+00  0.686961E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.130808E+05 -0.160736E+06  0.622068E+02  0.970202E+00  0.122319E+03  0.287853E-01  0.108952E+02  0.998891E+00  0.256236E+04  0.344605E+01  0.630746E-02  0.498683E-01  0.939002E+00  0.119992E+03  0.971321E+00  0.192395E-01  0.831941E-02  0.237080E+03  0.819271E-02  0.136196E+00  0.104312E-01  0.233732E+03  0.843728E+03  0.102406E+04  0.918039E+03  0.200073E+03  0.190227E+03  0.179242E+02
  0.494246E+00  0.000000E+00  0.690394E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.224700E+05 -0.270069E+06  0.617567E+02  0.961671E+00  0.122688E+03  0.373310E-01  0.151134E+02  0.998908E+00  0.256243E+04  0.337075E+01  0.621302E-02  0.491619E-01  0.939872E+00  0.119984E+03  0.971402E+00  0.192707E-01  0.820202E-02  0.237068E+03  0.819836E-02  0.136356E+00  0.102916E-01  0.233759E+03  0.843728E+03  0.102406E+04  0.918024E+03  0.200018E+03  0.190222E+03  0.173390E+02
  0.491039E+00  0.000000E+00  0.690173E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.220168E+05 -0.339784E+06  0.621918E+02  0.962557E+00  0.122604E+03  0.364575E-01  0.179136E+02  0.998922E+00  0.256250E+04  0.333141E+01  0.613295E-02  0.485642E-01  0.940609E+00  0.119971E+03  0.971440E+00  0.193182E-01  0.810385E-02  0.237035E+03  0.822813E-02  0.136568E+00  0.101658E-01  0.233758E+03  0.843728E+03  0.102406E+04  0.918025E+03  0.200022E+03  0.190222E+03  0.178090E+02
  0.479447E+00  0.000000E+00  0.688796E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.187161E+05 -0.591951E+06  0.638475E+02  0.967174E+00  0.122240E+03  0.318862E-01  0.255037E+02  0.998972E+00  0.256275E+04  0.319476E+01  0.584758E-02  0.464279E-01  0.943244E+00  0.119922E+03  0.971573E+00  0.194928E-01  0.775272E-02  0.236912E+03  0.833953E-02  0.137338E+00  0.971483E-02  0.233747E+03  0.843728E+03  0.102406E+04  0.918033E+03  0.200045E+03  0.190222E+03  0.190569E+02
  0.485891E+00  0.000000E+00  0.691195E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.250496E+05 -0.462864E+06  0.625138E+02  0.960312E+00  0.122649E+03  0.387222E-01  0.216374E+02  0.998944E+00  0.256261E+04  0.325841E+01  0.600570E-02  0.476114E-01  0.941784E+00  0.119952E+03  0.971515E+00  0.193849E-01  0.794681E-02  0.236993E+03  0.826469E-02  0.136872E+00  0.996855E-02  0.233766E+03  0.843728E+03  0.102406E+04  0.918023E+03  0.200006E+03  0.190220E+03  0.181262E+02
  0.489499E+00  0.000000E+00  0.688533E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.176131E+05 -0.362109E+06  0.627919E+02  0.966963E+00  0.122370E+03  0.320576E-01  0.191082E+02  0.998929E+00  0.256254E+04  0.332412E+01  0.609440E-02  0.482775E-01  0.940964E+00  0.119961E+03  0.971445E+00  0.193512E-01  0.805726E-02  0.237008E+03  0.825468E-02  0.136707E+00  0.101018E-01  0.233745E+03  0.843728E+03  0.102406E+04  0.918032E+03  0.200048E+03  0.190224E+03  0.183765E+02
  0.489580E+00  0.000000E+00  0.687327E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.143105E+05 -0.351330E+06  0.630766E+02  0.969985E+00  0.122227E+03  0.290361E-01  0.190469E+02  0.998928E+00  0.256254E+04  0.333427E+01  0.609621E-02  0.482921E-01  0.940946E+00  0.119959E+03  0.971433E+00  0.193582E-01  0.806006E-02  0.236999E+03  0.826367E-02  0.136731E+00  0.101019E-01  0.233735E+03  0.843728E+03  0.102406E+04  0.918038E+03  0.200067E+03  0.190225E+03  0.186912E+02
  0.486140E+00  0.000000E+00  0.690856E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.241101E+05 -0.454765E+06  0.625758E+02  0.961197E+00  0.122609E+03  0.378370E-01  0.214728E+02  0.998943E+00  0.256260E+04  0.326407E+01  0.601178E-02  0.476572E-01  0.941727E+00  0.119953E+03  0.971509E+00  0.193836E-01  0.795445E-02  0.236992E+03  0.826524E-02  0.136865E+00  0.997735E-02  0.233763E+03  0.843728E+03  0.102406E+04  0.918024E+03  0.200011E+03  0.190220E+03  0.181676E+02
  0.484314E+00  0.000000E+00  0.691786E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.267491E+05 -0.502802E+06  0.625359E+02  0.958873E+00  0.122701E+03  0.401681E-01  0.226493E+02  0.998951E+00  0.256264E+04  0.323419E+01  0.596704E-02  0.473211E-01  0.942141E+00  0.119947E+03  0.971540E+00  0.194035E-01  0.789888E-02  0.236982E+03  0.827363E-02  0.136959E+00  0.990911E-02  0.233770E+03  0.843728E+03  0.102406E+04  0.918022E+03  0.199997E+03  0.190219E+03  0.181656E+02
  0.487475E+00  0.000000E+00  0.691627E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.261429E+05 -0.430346E+06  0.622127E+02  0.958994E+00  0.122734E+03  0.400346E-01  0.205675E+02  0.998937E+00  0.256257E+04  0.327524E+01  0.604484E-02  0.479040E-01  0.941423E+00  0.119960E+03  0.971499E+00  0.193594E-01  0.799480E-02  0.237011E+03  0.824753E-02  0.136761E+00  0.100309E-01  0.233769E+03  0.843728E+03  0.102406E+04  0.918022E+03  0.199999E+03  0.190220E+03  0.178885E+02
  0.481200E+00  0.000000E+00  0.691204E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.253176E+05 -0.569316E+06  0.630476E+02  0.960742E+00  0.122570E+03  0.383106E-01  0.245169E+02  0.998964E+00  0.256270E+04  0.319932E+01  0.589074E-02  0.467494E-01  0.942846E+00  0.119934E+03  0.971574E+00  0.194517E-01  0.780498E-02  0.236947E+03  0.830513E-02  0.137170E+00  0.978789E-02  0.233766E+03  0.843728E+03  0.102406E+04  0.918024E+03  0.200006E+03  0.190219E+03  0.185160E+02
  0.484085E+00  0.000000E+00  0.694519E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.342218E+05 -0.527781E+06  0.617867E+02  0.951327E+00  0.123076E+03  0.477138E-01  0.227924E+02  0.998952E+00  0.256263E+04  0.321138E+01  0.596189E-02  0.472800E-01  0.942190E+00  0.119952E+03  0.971568E+00  0.193886E-01  0.789127E-02  0.237000E+03  0.825395E-02  0.136908E+00  0.990690E-02  0.233792E+03  0.843729E+03  0.102406E+04  0.918019E+03  0.199953E+03  0.190216E+03  0.177866E+02
  0.474737E+00  0.000000E+00  0.690276E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.230635E+05 -0.711101E+06  0.640032E+02  0.963805E+00  0.122345E+03  0.352737E-01  0.279673E+02  0.998992E+00  0.256284E+04  0.312526E+01  0.573394E-02  0.455719E-01  0.944298E+00  0.119907E+03  0.971645E+00  0.195497E-01  0.761132E-02  0.236878E+03  0.836798E-02  0.137598E+00  0.953890E-02  0.233759E+03  0.843728E+03  0.102406E+04  0.918028E+03  0.200021E+03  0.190220E+03  0.190702E+02
  0.481802E+00  0.000000E+00  0.690867E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.243553E+05 -0.553151E+06  0.630678E+02  0.961583E+00  0.122537E+03  0.374673E-01  0.241678E+02  0.998962E+00  0.256269E+04  0.320932E+01  0.590538E-02  0.468596E-01  0.942711E+00  0.119936E+03  0.971563E+00  0.194454E-01  0.782321E-02  0.236950E+03  0.830263E-02  0.137140E+00  0.981019E-02  0.233763E+03  0.843728E+03  0.102406E+04  0.918025E+03  0.200012E+03  0.190220E+03  0.185271E+02
  0.481306E+00  0.000000E+00  0.689619E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.209288E+05 -0.555404E+06  0.634413E+02  0.964901E+00  0.122370E+03  0.341524E-01  0.244558E+02  0.998964E+00  0.256271E+04  0.321216E+01  0.589303E-02  0.467682E-01  0.942824E+00  0.119931E+03  0.971558E+00  0.194608E-01  0.780853E-02  0.236936E+03  0.831690E-02  0.137201E+00  0.978810E-02  0.233753E+03  0.843728E+03  0.102406E+04  0.918029E+03  0.200031E+03  0.190221E+03  0.187849E+02
  0.483681E+00  0.000000E+00  0.694054E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.329862E+05 -0.533561E+06  0.619708E+02  0.952676E+00  0.123002E+03  0.463663E-01  0.230421E+02  0.998954E+00  0.256264E+04  0.320971E+01  0.595192E-02  0.472057E-01  0.942282E+00  0.119950E+03  0.971569E+00  0.193974E-01  0.787918E-02  0.236992E+03  0.826109E-02  0.136944E+00  0.989022E-02  0.233788E+03  0.843729E+03  0.102406E+04  0.918020E+03  0.199961E+03  0.190216E+03  0.178860E+02
  0.480528E+00  0.000000E+00  0.693996E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.330416E+05 -0.604753E+06  0.623587E+02  0.953176E+00  0.122937E+03  0.458790E-01  0.249003E+02  0.998967E+00  0.256271E+04  0.317079E+01  0.587487E-02  0.466275E-01  0.942995E+00  0.119937E+03  0.971607E+00  0.194427E-01  0.778410E-02  0.236962E+03  0.828871E-02  0.137146E+00  0.976884E-02  0.233788E+03  0.843729E+03  0.102406E+04  0.918020E+03  0.199962E+03  0.190216E+03  0.181781E+02
  0.470966E+00  0.000000E+00  0.693863E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.333405E+05 -0.824075E+06  0.634919E+02  0.954567E+00  0.122749E+03  0.445247E-01  0.297777E+02  0.999007E+00  0.256291E+04  0.305363E+01  0.564429E-02  0.448923E-01  0.945133E+00  0.119900E+03  0.971723E+00  0.195790E-01  0.749848E-02  0.236869E+03  0.837145E-02  0.137748E+00  0.940464E-02  0.233787E+03  0.843729E+03  0.102406E+04  0.918022E+03  0.199964E+03  0.190215E+03  0.188430E+02
  0.469691E+00  0.000000E+00  0.692514E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.296361E+05 -0.844345E+06  0.639915E+02  0.958377E+00  0.122547E+03  0.407205E-01  0.303628E+02  0.999013E+00  0.256294E+04  0.304730E+01  0.561360E-02  0.446624E-01  0.945417E+00  0.119893E+03  0.971726E+00  0.196060E-01  0.746091E-02  0.236847E+03  0.839302E-02  0.137859E+00  0.935336E-02  0.233776E+03  0.843728E+03  0.102406E+04  0.918024E+03  0.199986E+03  0.190216E+03  0.190459E+02
  0.466323E+00  0.000000E+00  0.699510E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.495233E+05 -0.971809E+06  0.623889E+02  0.939090E+00  0.123478E+03  0.600183E-01  0.318488E+02  0.999027E+00  0.256298E+04  0.295896E+01  0.553514E-02  0.440615E-01  0.946153E+00  0.119894E+03  0.971830E+00  0.196072E-01  0.736034E-02  0.236867E+03  0.836623E-02  0.137904E+00  0.924292E-02  0.233831E+03  0.843729E+03  0.102406E+04  0.918032E+03  0.199875E+03  0.190208E+03  0.188037E+02
  0.465386E+00  0.000000E+00  0.694485E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.355027E+05 -0.959188E+06  0.639472E+02  0.953459E+00  0.122736E+03  0.456536E-01  0.322483E+02  0.999031E+00  0.256302E+04  0.298136E+01  0.551198E-02  0.438925E-01  0.946364E+00  0.119880E+03  0.971796E+00  0.196535E-01  0.733359E-02  0.236821E+03  0.841371E-02  0.138079E+00  0.919634E-02  0.233792E+03  0.843729E+03  0.102406E+04  0.918023E+03  0.199955E+03  0.190213E+03  0.190752E+02
  0.462408E+00  0.000000E+00  0.699399E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.496310E+05 -0.106333E+07  0.628835E+02  0.939910E+00  0.123385E+03  0.592136E-01  0.334818E+02  0.999043E+00  0.256306E+04  0.291283E+01  0.544296E-02  0.433642E-01  0.947011E+00  0.119879E+03  0.971875E+00  0.196629E-01  0.724550E-02  0.236830E+03  0.839999E-02  0.138148E+00  0.909630E-02  0.233830E+03  0.843729E+03  0.102406E+04  0.918033E+03  0.199877E+03  0.190207E+03  0.189992E+02
  0.470899E+00  0.000000E+00  0.693566E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.325135E+05 -0.823562E+06  0.635797E+02  0.955390E+00  0.122707E+03  0.437019E-01  0.298091E+02  0.999008E+00  0.256291E+04  0.305485E+01  0.564261E-02  0.448800E-01  0.945148E+00  0.119899E+03  0.971721E+00  0.195820E-01  0.749652E-02  0.236866E+03  0.837439E-02  0.137759E+00  0.940139E-02  0.233784E+03  0.843729E+03  0.102406E+04  0.918022E+03  0.199969E+03  0.190215E+03  0.188749E+02
