  0.499793E+00  0.000000E+00  0.643792E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.110281E+06  0.226789E+06  0.617462E+02  0.960502E+00  0.122748E+03  0.384898E-01  0.818734E+01  0.998884E+00  0.256251E+04  0.383112E+01  0.634284E-02  0.501784E-01  0.938647E+00  0.119901E+03  0.970870E+00  0.195264E-01  0.838568E-02  0.236747E+03  0.855106E-02  0.137212E+00  0.103788E-01  0.233368E+03  0.843738E+03  0.102407E+04  0.919045E+03  0.200754E+03  0.190286E+03  0.457175E+03
  0.499793E+00  0.000000E+00  0.687282E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.138969E+05 -0.124230E+06  0.619227E+02  0.969258E+00  0.122387E+03  0.297218E-01  0.818903E+01  0.998883E+00  0.256232E+04  0.346655E+01  0.635223E-02  0.502013E-01  0.938591E+00  0.119999E+03  0.971301E+00  0.192119E-01  0.837400E-02  0.237100E+03  0.817456E-02  0.136074E+00  0.105017E-01  0.233735E+03  0.843728E+03  0.102406E+04  0.918037E+03  0.200067E+03  0.190227E+03  0.175400E+02
  0.499793E+00  0.000000E+00  0.647555E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.989234E+05  0.194684E+06  0.627361E+02  0.971636E+00  0.122220E+03  0.273549E-01  0.818770E+01  0.998884E+00  0.256249E+04  0.379771E+01  0.634391E-02  0.501806E-01  0.938642E+00  0.119910E+03  0.970910E+00  0.194974E-01  0.838489E-02  0.236779E+03  0.851620E-02  0.137108E+00  0.103903E-01  0.233401E+03  0.843736E+03  0.102407E+04  0.918914E+03  0.200695E+03  0.190281E+03  0.327388E+03
  0.499793E+00  0.000000E+00  0.646639E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.101676E+06  0.202466E+06  0.625135E+02  0.969061E+00  0.122340E+03  0.299301E-01  0.818762E+01  0.998884E+00  0.256249E+04  0.380581E+01  0.634365E-02  0.501800E-01  0.938643E+00  0.119908E+03  0.970900E+00  0.195044E-01  0.838509E-02  0.236771E+03  0.852464E-02  0.137134E+00  0.103875E-01  0.233393E+03  0.843737E+03  0.102407E+04  0.918945E+03  0.200710E+03  0.190282E+03  0.562304E+03
  0.499793E+00  0.000000E+00  0.642550E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.114055E+06  0.237458E+06  0.613756E+02  0.956532E+00  0.122942E+03  0.424608E-01  0.818722E+01  0.998884E+00  0.256251E+04  0.384223E+01  0.634248E-02  0.501776E-01  0.938649E+00  0.119898E+03  0.970857E+00  0.195361E-01  0.838593E-02  0.236736E+03  0.856266E-02  0.137247E+00  0.103749E-01  0.233357E+03  0.843738E+03  0.102407E+04  0.919088E+03  0.200774E+03  0.190288E+03  0.255350E+03
  0.499793E+00  0.000000E+00  0.647982E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.976415E+05  0.191061E+06  0.628359E+02  0.972805E+00  0.122166E+03  0.261855E-01  0.818774E+01  0.998884E+00  0.256249E+04  0.379394E+01  0.634402E-02  0.501808E-01  0.938641E+00  0.119911E+03  0.970914E+00  0.194942E-01  0.838480E-02  0.236783E+03  0.851227E-02  0.137097E+00  0.103916E-01  0.233405E+03  0.843736E+03  0.102407E+04  0.918899E+03  0.200689E+03  0.190280E+03  0.273986E+03
  0.499793E+00  0.000000E+00  0.685299E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.855599E+04 -0.109132E+06  0.623996E+02  0.974087E+00  0.122156E+03  0.248931E-01  0.818906E+01  0.998883E+00  0.256233E+04  0.348220E+01  0.635193E-02  0.502003E-01  0.938593E+00  0.119995E+03  0.971283E+00  0.192253E-01  0.837464E-02  0.237085E+03  0.819054E-02  0.136123E+00  0.104966E-01  0.233719E+03  0.843728E+03  0.102406E+04  0.918050E+03  0.200099E+03  0.190229E+03  0.183881E+02
  0.499793E+00  0.000000E+00  0.643050E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02  0.112536E+06  0.233162E+06  0.615273E+02  0.958145E+00  0.122863E+03  0.408475E-01  0.818727E+01  0.998884E+00  0.256251E+04  0.383776E+01  0.634262E-02  0.501779E-01  0.938649E+00  0.119899E+03  0.970862E+00  0.195322E-01  0.838583E-02  0.236740E+03  0.855799E-02  0.137233E+00  0.103765E-01  0.233361E+03  0.843738E+03  0.102407E+04  0.919071E+03  0.200766E+03  0.190287E+03  0.310477E+03
  0.499793E+00  0.000000E+00  0.687866E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.154639E+05 -0.128659E+06  0.617747E+02  0.967784E+00  0.122458E+03  0.311961E-01  0.818902E+01  0.998883E+00  0.256232E+04  0.346196E+01  0.635232E-02  0.502015E-01  0.938590E+00  0.120001E+03  0.971306E+00  0.192080E-01  0.837381E-02  0.237104E+03  0.816987E-02  0.136059E+00  0.105032E-01  0.233739E+03  0.843728E+03  0.102406E+04  0.918034E+03  0.200058E+03  0.190226E+03  0.173053E+02
  0.499793E+00  0.000000E+00  0.688008E+01  0.373538E+03  0.259611E+04  0.000000E+00  0.248401E+03  0.259434E+04  0.863261E+02 -0.158438E+05 -0.129733E+06  0.617383E+02  0.967423E+00  0.122476E+03  0.315573E-01  0.818902E+01  0.998883E+00  0.256232E+04  0.346084E+01  0.635234E-02  0.502016E-01  0.938590E+00  0.120001E+03  0.971308E+00  0.192070E-01  0.837377E-02  0.237105E+03  0.816873E-02  0.136056E+00  0.105036E-01  0.233741E+03  0.843728E+03  0.102406E+04  0.918033E+03  0.200056E+03  0.190226E+03  0.172493E+02
